user_id,chapter_id,group_grade,max_chapter_grade,chapter_grade
184006,4,0.0,0.02,0.0
184006,5,0.00666666666667,0.06,0.111111111111
184006,6,0.0166666666667,0.02,0.833333333333
184006,7,0.00333333333333,0.06,0.0555555555556
185091,1,0.05,0.06,0.833333333333
185091,2,0.055,0.06,0.916666666667
185091,3,0.0133333333333,0.06,0.222222222222
186172,1,0.05,0.06,0.833333333333
186172,2,0.001,0.06,0.0166666666667
186819,10,0.01,0.02,0.5
186819,12,0.0,0.4,0.0
187270,1,0.06,0.06,1.0
187270,2,0.06,0.06,1.0
187270,3,0.02,0.06,0.333333333333
187270,4,0.005,0.02,0.25
187703,1,0.06,0.06,1.0
187703,2,0.06,0.06,1.0
187703,3,0.0438095238095,0.06,0.730158730159
187703,4,0.015,0.02,0.75
187703,5,0.02,0.06,0.333333333333
187703,7,0.00333333333333,0.06,0.0555555555556
187703,8,0.01875,0.06,0.3125
187703,12,0.024,0.4,0.06
187951,1,0.05,0.06,0.833333333333
187951,2,0.02,0.06,0.333333333333
188778,1,0.06,0.06,1.0
188778,2,0.06,0.06,1.0
188778,3,0.06,0.06,1.0
188778,4,0.015,0.02,0.75
188778,5,0.06,0.06,1.0
188778,6,0.0166666666667,0.02,0.833333333333
188778,7,0.06,0.06,1.0
188778,8,0.055,0.06,0.916666666667
188778,10,0.02,0.02,1.0
188778,11,0.18,0.2,0.9
188778,12,0.336,0.4,0.84
189650,1,0.06,0.06,1.0
189650,2,0.0,0.06,0.0
189650,9,0.01,0.02,0.5
189650,10,0.02,0.02,1.0
189650,12,0.392,0.4,0.98
190979,1,0.06,0.06,1.0
190979,2,0.06,0.06,1.0
190979,3,0.0533333333333,0.06,0.888888888889
190979,4,0.005,0.02,0.25
190979,5,0.0566666666667,0.06,0.944444444444
190979,6,0.02,0.02,1.0
190979,7,0.0466666666667,0.06,0.777777777778
190979,8,0.005,0.06,0.0833333333333
190979,9,0.01,0.02,0.5
190979,12,0.392,0.4,0.98
192656,1,0.0,0.06,0.0
192656,4,0.01,0.02,0.5
192656,5,0.06,0.06,1.0
192656,6,0.02,0.02,1.0
192656,7,0.06,0.06,1.0
192656,8,0.06,0.06,1.0
192656,9,0.02,0.02,1.0
192656,10,0.02,0.02,1.0
192656,11,0.166666666667,0.2,0.833333333333
192656,12,0.234,0.4,0.585
193535,1,0.05,0.06,0.833333333333
193535,2,0.06,0.06,1.0
193535,3,0.06,0.06,1.0
193535,4,0.0,0.02,0.0
193725,1,0.02,0.06,0.333333333333
193725,2,0.015,0.06,0.25
194267,1,0.04,0.06,0.666666666667
194267,2,0.058,0.06,0.966666666667
194267,3,0.06,0.06,1.0
194267,4,0.015,0.02,0.75
194267,6,0.02,0.02,1.0
194267,7,0.06,0.06,1.0
194267,8,0.01,0.06,0.166666666667
195753,1,0.05,0.06,0.833333333333
195753,2,0.0416666666667,0.06,0.694444444444
195753,3,0.0282857142857,0.06,0.471428571429
195753,4,0.015,0.02,0.75
195753,5,0.0166666666667,0.06,0.277777777778
195753,6,0.0166666666667,0.02,0.833333333333
195753,7,0.0225,0.06,0.375
195753,8,0.005,0.06,0.0833333333333
195753,9,0.00666666666667,0.02,0.333333333333
195753,12,0.024,0.4,0.06
195780,8,0.005,0.06,0.0833333333333
195780,9,0.01,0.02,0.5
195859,1,0.0,0.06,0.0
195859,2,0.06,0.06,1.0
195859,3,0.0533333333333,0.06,0.888888888889
195859,4,0.02,0.02,1.0
195859,5,0.06,0.06,1.0
195859,6,0.02,0.02,1.0
195859,7,0.06,0.06,1.0
195859,8,0.06,0.06,1.0
195859,9,0.02,0.02,1.0
195859,10,0.014,0.02,0.7
195859,11,0.14,0.2,0.7
195859,12,0.024,0.4,0.06
195911,1,0.06,0.06,1.0
195911,2,0.06,0.06,1.0
195911,3,0.06,0.06,1.0
195911,4,0.005,0.02,0.25
195911,5,0.06,0.06,1.0
195911,6,0.02,0.02,1.0
195911,7,0.06,0.06,1.0
195911,8,0.06,0.06,1.0
195911,9,0.02,0.02,1.0
195911,10,0.0,0.02,0.0
195911,12,0.312,0.4,0.78
195976,1,0.05,0.06,0.833333333333
195976,2,0.055,0.06,0.916666666667
195976,3,0.0504761904762,0.06,0.84126984127
195976,4,0.01,0.02,0.5
195976,5,0.0533333333333,0.06,0.888888888889
195976,6,0.0166666666667,0.02,0.833333333333
195976,7,0.01,0.06,0.166666666667
195976,8,0.01,0.06,0.166666666667
196132,1,0.05,0.06,0.833333333333
196132,2,0.06,0.06,1.0
196132,3,0.06,0.06,1.0
196132,4,0.01,0.02,0.5
196132,5,0.06,0.06,1.0
196132,6,0.02,0.02,1.0
196132,7,0.06,0.06,1.0
196132,8,0.055,0.06,0.916666666667
196132,9,0.02,0.02,1.0
196132,10,0.02,0.02,1.0
196132,11,0.2,0.2,1.0
196132,12,0.376,0.4,0.94
197348,1,0.0,0.06,0.0
197348,2,0.015,0.06,0.25
197569,1,0.05,0.06,0.833333333333
197569,2,0.06,0.06,1.0
197569,3,0.00666666666667,0.06,0.111111111111
197569,4,0.015,0.02,0.75
197569,5,0.0466666666667,0.06,0.777777777778
197569,6,0.02,0.02,1.0
197569,7,0.00666666666667,0.06,0.111111111111
197709,2,0.06,0.06,1.0
197709,3,0.0201904761905,0.06,0.336507936508
197709,11,0.02,0.2,0.0999999999999
197923,1,0.04,0.06,0.666666666667
197923,2,0.003,0.06,0.05
198026,1,0.06,0.06,1.0
198026,2,0.06,0.06,1.0
198026,3,0.06,0.06,1.0
198026,4,0.015,0.02,0.75
198026,5,0.0266666666667,0.06,0.444444444444
198399,1,0.05,0.06,0.833333333333
198399,2,0.06,0.06,1.0
198399,3,0.0133333333333,0.06,0.222222222222
199086,1,0.05,0.06,0.833333333333
199086,2,0.055,0.06,0.916666666667
199086,3,0.0133333333333,0.06,0.222222222222
199168,1,0.06,0.06,1.0
199168,2,0.06,0.06,1.0
200397,1,0.06,0.06,1.0
200397,2,0.055,0.06,0.916666666667
200397,3,0.06,0.06,1.0
200397,4,0.01,0.02,0.5
202829,1,0.05,0.06,0.833333333333
202829,2,0.06,0.06,1.0
202829,3,0.06,0.06,1.0
202829,4,0.02,0.02,1.0
203553,1,0.06,0.06,1.0
203553,3,0.06,0.06,1.0
203553,4,0.02,0.02,1.0
204745,1,0.05,0.06,0.833333333333
204745,2,0.015,0.06,0.25
204969,1,0.06,0.06,1.0
204969,2,0.015,0.06,0.25
205240,1,0.0,0.06,0.0
205240,2,0.02,0.06,0.333333333333
205311,1,0.06,0.06,1.0
205311,2,0.06,0.06,1.0
205311,3,0.06,0.06,1.0
205311,4,0.015,0.02,0.75
205311,5,0.06,0.06,1.0
205311,6,0.02,0.02,1.0
205311,7,0.06,0.06,1.0
205311,8,0.02,0.06,0.333333333333
205311,9,0.02,0.02,1.0
205311,10,0.02,0.02,1.0
205311,11,0.2,0.2,1.0
205311,12,0.384,0.4,0.96
205826,1,0.05,0.06,0.833333333333
205826,2,0.06,0.06,1.0
205826,3,0.0,0.06,0.0
206474,1,0.05,0.06,0.833333333333
206474,2,0.058,0.06,0.966666666667
206474,3,0.06,0.06,1.0
206474,4,0.01,0.02,0.5
206474,5,0.0566666666667,0.06,0.944444444444
206474,6,0.0166666666667,0.02,0.833333333333
206474,7,0.06,0.06,1.0
206474,8,0.06,0.06,1.0
206474,9,0.02,0.02,1.0
206474,10,0.02,0.02,1.0
206474,11,0.06,0.2,0.3
206474,12,0.376,0.4,0.94
206960,1,0.05,0.06,0.833333333333
206960,2,0.015,0.06,0.25
208157,1,0.0,0.06,0.0
208157,2,0.0483333333333,0.06,0.805555555556
208157,3,0.02,0.06,0.333333333333
208945,1,0.06,0.06,1.0
208945,2,0.06,0.06,1.0
208945,3,0.06,0.06,1.0
208945,4,0.005,0.02,0.25
210012,1,0.0,0.06,0.0
210012,5,0.0566666666667,0.06,0.944444444444
210012,6,0.02,0.02,1.0
210012,7,0.01,0.06,0.166666666667
210054,1,0.0,0.06,0.0
210054,2,0.018,0.06,0.3
210755,1,0.06,0.06,1.0
210755,2,0.01,0.06,0.166666666667
210802,1,0.05,0.06,0.833333333333
210802,2,0.005,0.06,0.0833333333333
210802,3,0.0133333333333,0.06,0.222222222222
211303,1,0.04,0.06,0.666666666667
211303,2,0.06,0.06,1.0
211303,3,0.06,0.06,1.0
211303,4,0.02,0.02,1.0
211303,5,0.06,0.06,1.0
211303,6,0.0166666666667,0.02,0.833333333333
211303,7,0.06,0.06,1.0
211303,8,0.015,0.06,0.25
211303,9,0.02,0.02,1.0
211303,10,0.02,0.02,1.0
211303,11,0.1,0.2,0.5
211303,12,0.248,0.4,0.62
211432,1,0.05,0.06,0.833333333333
211432,2,0.0533333333333,0.06,0.888888888889
211432,3,0.0166666666667,0.06,0.277777777778
211432,4,0.015,0.02,0.75
211432,5,0.0166666666667,0.06,0.277777777778
211432,6,0.0166666666667,0.02,0.833333333333
211432,7,0.01,0.06,0.166666666667
211432,8,0.015,0.06,0.25
211432,9,0.02,0.02,1.0
211432,10,0.02,0.02,1.0
211432,11,0.2,0.2,1.0
211432,12,0.192,0.4,0.48
211823,1,0.05,0.06,0.833333333333
211823,2,0.0416666666667,0.06,0.694444444444
211823,3,0.06,0.06,1.0
211823,4,0.01,0.02,0.5
211823,5,0.06,0.06,1.0
211823,6,0.02,0.02,1.0
211823,7,0.035,0.06,0.583333333333
211823,8,0.044,0.06,0.733333333333
211823,9,0.02,0.02,1.0
211823,10,0.02,0.02,1.0
211823,12,0.168,0.4,0.42
211862,1,0.05,0.06,0.833333333333
211862,2,0.005,0.06,0.0833333333333
212185,1,0.06,0.06,1.0
212185,2,0.055,0.06,0.916666666667
212725,1,0.05,0.06,0.833333333333
212725,2,0.0466666666667,0.06,0.777777777778
212725,3,0.0133333333333,0.06,0.222222222222
212725,4,0.015,0.02,0.75
213298,1,0.05,0.06,0.833333333333
213298,2,0.015,0.06,0.25
213532,1,0.05,0.06,0.833333333333
213532,2,0.06,0.06,1.0
213532,3,0.0485714285714,0.06,0.809523809524
213532,4,0.02,0.02,1.0
213532,5,0.0266666666667,0.06,0.444444444444
213532,6,0.01,0.02,0.5
213532,7,0.02,0.06,0.333333333333
213532,8,0.018,0.06,0.3
213532,9,0.01,0.02,0.5
213977,1,0.04,0.06,0.666666666667
213977,2,0.0,0.06,0.0
215831,1,0.05,0.06,0.833333333333
215831,2,0.06,0.06,1.0
215831,3,0.06,0.06,1.0
215831,4,0.015,0.02,0.75
215831,5,0.06,0.06,1.0
215831,6,0.02,0.02,1.0
215831,7,0.01,0.06,0.166666666667
215831,8,0.01,0.06,0.166666666667
215831,9,0.00666666666667,0.02,0.333333333333
215831,10,0.01,0.02,0.5
215831,12,0.344,0.4,0.86
215980,1,0.06,0.06,1.0
215980,2,0.058,0.06,0.966666666667
215980,6,0.02,0.02,1.0
215980,7,0.00666666666667,0.06,0.111111111111
218277,1,0.05,0.06,0.833333333333
218277,2,0.06,0.06,1.0
218277,3,0.06,0.06,1.0
218277,4,0.01,0.02,0.5
218277,5,0.06,0.06,1.0
218277,6,0.02,0.02,1.0
218277,7,0.06,0.06,1.0
218277,8,0.06,0.06,1.0
218277,9,0.02,0.02,1.0
218277,10,0.02,0.02,1.0
218277,11,0.2,0.2,1.0
218277,12,0.384,0.4,0.96
218492,1,0.05,0.06,0.833333333333
218492,2,0.052,0.06,0.866666666667
218492,3,0.0279047619048,0.06,0.465079365079
218492,4,0.01,0.02,0.5
218521,1,0.05,0.06,0.833333333333
218521,2,0.06,0.06,1.0
218521,3,0.02,0.06,0.333333333333
218700,1,0.05,0.06,0.833333333333
218700,3,0.02,0.06,0.333333333333
219472,1,0.0,0.06,0.0
219472,2,0.05,0.06,0.833333333333
219472,3,0.06,0.06,1.0
219472,4,0.015,0.02,0.75
219472,5,0.06,0.06,1.0
219472,6,0.02,0.02,1.0
219472,7,0.01,0.06,0.166666666667
219472,8,0.055,0.06,0.916666666667
219472,9,0.02,0.02,1.0
219472,10,0.02,0.02,1.0
219472,11,0.173333333333,0.2,0.866666666667
219472,12,0.352,0.4,0.88
219739,1,0.06,0.06,1.0
219739,2,0.06,0.06,1.0
219739,3,0.044,0.06,0.733333333333
219739,4,0.02,0.02,1.0
219739,5,0.06,0.06,1.0
219739,6,0.02,0.02,1.0
220652,1,0.0,0.06,0.0
220652,2,0.01,0.06,0.166666666667
220837,1,0.05,0.06,0.833333333333
220837,2,0.06,0.06,1.0
220837,3,0.06,0.06,1.0
220837,4,0.015,0.02,0.75
220837,5,0.06,0.06,1.0
220837,6,0.02,0.02,1.0
220837,7,0.0566666666667,0.06,0.944444444444
220837,8,0.06,0.06,1.0
220837,9,0.02,0.02,1.0
220837,10,0.02,0.02,1.0
220837,11,0.2,0.2,1.0
220837,12,0.328,0.4,0.82
222506,1,0.04,0.06,0.666666666667
222506,2,0.0396666666667,0.06,0.661111111111
222506,3,0.0166666666667,0.06,0.277777777778
222506,4,0.01,0.02,0.5
222506,5,0.0133333333333,0.06,0.222222222222
222744,1,0.05,0.06,0.833333333333
222744,2,0.06,0.06,1.0
222744,3,0.06,0.06,1.0
222744,4,0.015,0.02,0.75
222744,5,0.06,0.06,1.0
222744,6,0.02,0.02,1.0
222744,7,0.06,0.06,1.0
222744,8,0.02,0.06,0.333333333333
222744,9,0.02,0.02,1.0
222744,10,0.02,0.02,1.0
222744,12,0.36,0.4,0.9
223187,1,0.05,0.06,0.833333333333
223187,2,0.06,0.06,1.0
223187,3,0.06,0.06,1.0
223187,4,0.02,0.02,1.0
223187,5,0.02,0.06,0.333333333333
223766,1,0.05,0.06,0.833333333333
223766,2,0.05,0.06,0.833333333333
225135,1,0.04,0.06,0.666666666667
225135,2,0.06,0.06,1.0
225744,1,0.0,0.06,0.0
225744,2,0.005,0.06,0.0833333333333
226039,1,0.04,0.06,0.666666666667
226039,2,0.009,0.06,0.15
226039,3,0.00666666666667,0.06,0.111111111111
226604,1,0.06,0.06,1.0
226604,2,0.06,0.06,1.0
226604,3,0.06,0.06,1.0
226604,4,0.015,0.02,0.75
226604,6,0.02,0.02,1.0
226604,7,0.06,0.06,1.0
226604,10,0.02,0.02,1.0
226604,12,0.36,0.4,0.9
227429,1,0.06,0.06,1.0
227429,2,0.055,0.06,0.916666666667
227429,3,0.0487619047619,0.06,0.812698412698
227429,4,0.01,0.02,0.5
227429,6,0.0166666666667,0.02,0.833333333333
227429,7,0.00666666666667,0.06,0.111111111111
227429,9,0.00333333333333,0.02,0.166666666667
227445,1,0.0,0.06,0.0
227445,2,0.058,0.06,0.966666666667
227445,3,0.0394285714286,0.06,0.657142857143
227445,5,0.00333333333333,0.06,0.0555555555556
227445,6,0.0166666666667,0.02,0.833333333333
227583,1,0.05,0.06,0.833333333333
227583,2,0.06,0.06,1.0
227583,3,0.06,0.06,1.0
227583,4,0.02,0.02,1.0
227979,1,0.05,0.06,0.833333333333
227979,2,0.01,0.06,0.166666666667
228093,1,0.04,0.06,0.666666666667
228093,2,0.05,0.06,0.833333333333
228765,1,0.05,0.06,0.833333333333
228765,2,0.01,0.06,0.166666666667
229289,1,0.04,0.06,0.666666666667
229289,2,0.06,0.06,1.0
229289,3,0.06,0.06,1.0
229289,4,0.015,0.02,0.75
229289,5,0.06,0.06,1.0
229289,6,0.02,0.02,1.0
229289,7,0.06,0.06,1.0
229289,8,0.02,0.06,0.333333333333
229289,9,0.02,0.02,1.0
229289,10,0.02,0.02,1.0
229289,11,0.2,0.2,1.0
229289,12,0.376,0.4,0.94
229644,1,0.04,0.06,0.666666666667
229644,2,0.0446666666667,0.06,0.744444444444
230791,1,0.05,0.06,0.833333333333
230791,2,0.06,0.06,1.0
230791,3,0.0133333333333,0.06,0.222222222222
231316,1,0.06,0.06,1.0
231316,2,0.055,0.06,0.916666666667
231316,3,0.06,0.06,1.0
231316,4,0.01,0.02,0.5
231316,5,0.06,0.06,1.0
231316,6,0.02,0.02,1.0
231316,7,0.06,0.06,1.0
231316,8,0.055,0.06,0.916666666667
231316,9,0.02,0.02,1.0
231316,10,0.02,0.02,1.0
231316,11,0.2,0.2,1.0
231316,12,0.336,0.4,0.84
233455,1,0.06,0.06,1.0
233455,2,0.048,0.06,0.8
234238,1,0.05,0.06,0.833333333333
234238,2,0.0333333333333,0.06,0.555555555556
234238,3,0.06,0.06,1.0
234238,4,0.02,0.02,1.0
234238,5,0.06,0.06,1.0
234238,6,0.02,0.02,1.0
234238,9,0.02,0.02,1.0
234238,10,0.02,0.02,1.0
234238,12,0.36,0.4,0.9
235269,1,0.05,0.06,0.833333333333
235269,2,0.06,0.06,1.0
235269,3,0.06,0.06,1.0
235269,4,0.01,0.02,0.5
235269,5,0.06,0.06,1.0
235269,6,0.02,0.02,1.0
235269,7,0.06,0.06,1.0
235269,8,0.06,0.06,1.0
235269,9,0.01,0.02,0.5
235269,10,0.02,0.02,1.0
235269,11,0.186666666667,0.2,0.933333333333
235269,12,0.314,0.4,0.785
236906,1,0.0,0.06,0.0
236906,2,0.015,0.06,0.25
236906,3,0.06,0.06,1.0
236906,4,0.02,0.02,1.0
236906,5,0.06,0.06,1.0
236906,6,0.02,0.02,1.0
236906,7,0.06,0.06,1.0
236906,8,0.06,0.06,1.0
236906,9,0.02,0.02,1.0
236906,10,0.02,0.02,1.0
236906,11,0.2,0.2,1.0
236906,12,0.4,0.4,1.0
237456,1,0.05,0.06,0.833333333333
237456,2,0.0,0.06,0.0
237456,3,0.0,0.06,0.0
237468,1,0.05,0.06,0.833333333333
237468,2,0.055,0.06,0.916666666667
237468,3,0.02,0.06,0.333333333333
237468,4,0.02,0.02,1.0
237468,5,0.0166666666667,0.06,0.277777777778
237468,6,0.01,0.02,0.5
237660,1,0.04,0.06,0.666666666667
237660,2,0.0456666666667,0.06,0.761111111111
238076,1,0.0,0.06,0.0
238076,10,0.0,0.02,0.0
238399,1,0.06,0.06,1.0
238399,2,0.06,0.06,1.0
238399,3,0.06,0.06,1.0
238399,4,0.015,0.02,0.75
238399,5,0.06,0.06,1.0
238399,6,0.02,0.02,1.0
240307,1,0.04,0.06,0.666666666667
240307,2,0.005,0.06,0.0833333333333
240307,4,0.015,0.02,0.75
240307,5,0.06,0.06,1.0
240307,6,0.00666666666667,0.02,0.333333333333
241399,1,0.06,0.06,1.0
241399,2,0.02,0.06,0.333333333333
241911,1,0.05,0.06,0.833333333333
241911,2,0.055,0.06,0.916666666667
242342,2,0.0133333333333,0.06,0.222222222222
242342,3,0.0159047619048,0.06,0.265079365079
242342,4,0.015,0.02,0.75
242342,5,0.00666666666667,0.06,0.111111111111
242342,6,0.00666666666667,0.02,0.333333333333
242342,7,0.00333333333333,0.06,0.0555555555556
242342,8,0.016,0.06,0.266666666667
242676,1,0.06,0.06,1.0
242676,2,0.06,0.06,1.0
242676,3,0.06,0.06,1.0
242676,4,0.02,0.02,1.0
242676,5,0.06,0.06,1.0
242676,6,0.02,0.02,1.0
242676,7,0.06,0.06,1.0
242676,8,0.005,0.06,0.0833333333333
242676,9,0.02,0.02,1.0
242676,10,0.02,0.02,1.0
242676,11,0.2,0.2,1.0
242676,12,0.328,0.4,0.82
244225,1,0.05,0.06,0.833333333333
244225,2,0.02,0.06,0.333333333333
244273,1,0.04,0.06,0.666666666667
244273,2,0.055,0.06,0.916666666667
244273,3,0.06,0.06,1.0
244273,4,0.01,0.02,0.5
244273,5,0.0511111111111,0.06,0.851851851852
244273,6,0.02,0.02,1.0
244273,7,0.06,0.06,1.0
244273,8,0.06,0.06,1.0
244273,9,0.02,0.02,1.0
244273,10,0.02,0.02,1.0
244273,11,0.186666666667,0.2,0.933333333333
244273,12,0.32,0.4,0.8
246038,1,0.06,0.06,1.0
246038,2,0.0483333333333,0.06,0.805555555556
246038,3,0.06,0.06,1.0
246038,4,0.015,0.02,0.75
246038,5,0.0566666666667,0.06,0.944444444444
246038,6,0.02,0.02,1.0
246038,7,0.02,0.06,0.333333333333
246038,8,0.06,0.06,1.0
246038,9,0.02,0.02,1.0
246038,10,0.02,0.02,1.0
246038,11,0.0416666666667,0.2,0.208333333333
246038,12,0.28,0.4,0.7
246300,1,0.0,0.06,0.0
246300,2,0.01,0.06,0.166666666667
246326,1,0.06,0.06,1.0
246326,2,0.06,0.06,1.0
246326,3,0.00666666666667,0.06,0.111111111111
246531,1,0.06,0.06,1.0
246531,2,0.015,0.06,0.25
246698,1,0.02,0.06,0.333333333333
246698,2,0.055,0.06,0.916666666667
246971,1,0.05,0.06,0.833333333333
246971,2,0.06,0.06,1.0
246971,3,0.06,0.06,1.0
246971,4,0.01,0.02,0.5
246971,5,0.06,0.06,1.0
246971,6,0.02,0.02,1.0
246971,7,0.0566666666667,0.06,0.944444444444
246971,8,0.01,0.06,0.166666666667
246971,9,0.01,0.02,0.5
246971,10,0.01,0.02,0.5
246971,11,0.166666666667,0.2,0.833333333333
246971,12,0.128,0.4,0.32
247100,1,0.05,0.06,0.833333333333
247100,2,0.06,0.06,1.0
247100,3,0.06,0.06,1.0
247100,4,0.02,0.02,1.0
247100,5,0.06,0.06,1.0
247100,6,0.02,0.02,1.0
247100,7,0.06,0.06,1.0
247100,8,0.06,0.06,1.0
247100,9,0.02,0.02,1.0
247100,10,0.02,0.02,1.0
247100,11,0.2,0.2,1.0
247100,12,0.392,0.4,0.98
247489,2,0.005,0.06,0.0833333333333
247489,3,0.0,0.06,0.0
247669,1,0.05,0.06,0.833333333333
247669,2,0.06,0.06,1.0
247669,3,0.06,0.06,1.0
247669,4,0.02,0.02,1.0
247669,5,0.06,0.06,1.0
247669,6,0.02,0.02,1.0
247669,7,0.06,0.06,1.0
247669,8,0.06,0.06,1.0
247669,9,0.02,0.02,1.0
247669,10,0.02,0.02,1.0
247669,11,0.14,0.2,0.7
247669,12,0.368,0.4,0.92
248612,1,0.04,0.06,0.666666666667
248612,2,0.055,0.06,0.916666666667
248612,3,0.06,0.06,1.0
248612,4,0.015,0.02,0.75
248612,5,0.054,0.06,0.9
248612,6,0.02,0.02,1.0
248612,7,0.0521666666667,0.06,0.869444444444
248612,8,0.026,0.06,0.433333333333
248612,9,0.02,0.02,1.0
250869,1,0.06,0.06,1.0
250869,2,0.001,0.06,0.0166666666667
251157,1,0.06,0.06,1.0
251157,2,0.02,0.06,0.333333333333
251240,1,0.06,0.06,1.0
251240,2,0.006,0.06,0.1
251240,3,0.0133333333333,0.06,0.222222222222
251240,4,0.005,0.02,0.25
251240,5,0.01,0.06,0.166666666667
252651,1,0.05,0.06,0.833333333333
252651,2,0.06,0.06,1.0
252651,3,0.06,0.06,1.0
252651,4,0.02,0.02,1.0
252651,5,0.0566666666667,0.06,0.944444444444
252651,7,0.06,0.06,1.0
252651,8,0.06,0.06,1.0
252651,9,0.02,0.02,1.0
252651,10,0.02,0.02,1.0
252651,11,0.2,0.2,1.0
252651,12,0.36,0.4,0.9
252842,1,0.05,0.06,0.833333333333
252842,2,0.02,0.06,0.333333333333
253007,1,0.01,0.06,0.166666666667
253007,3,0.0,0.06,0.0
253494,1,0.04,0.06,0.666666666667
253494,2,0.02,0.06,0.333333333333
253802,1,0.06,0.06,1.0
253802,2,0.06,0.06,1.0
253802,3,0.06,0.06,1.0
253802,4,0.02,0.02,1.0
253802,5,0.06,0.06,1.0
253802,6,0.02,0.02,1.0
253802,10,0.02,0.02,1.0
253802,12,0.248,0.4,0.62
255259,1,0.0,0.06,0.0
255259,2,0.06,0.06,1.0
256608,1,0.05,0.06,0.833333333333
256608,2,0.055,0.06,0.916666666667
256608,8,0.0,0.06,0.0
257742,1,0.06,0.06,1.0
257742,2,0.01,0.06,0.166666666667
257742,3,0.0375238095238,0.06,0.625396825397
257742,4,0.015,0.02,0.75
257742,5,0.06,0.06,1.0
257742,6,0.02,0.02,1.0
257742,7,0.05,0.06,0.833333333333
257742,8,0.055,0.06,0.916666666667
257742,9,0.01,0.02,0.5
257742,10,0.02,0.02,1.0
257742,11,0.0866666666667,0.2,0.433333333334
257742,12,0.296,0.4,0.74
258623,3,0.00666666666667,0.06,0.111111111111
258623,4,0.015,0.02,0.75
258623,5,0.0166666666667,0.06,0.277777777778
259502,4,0.005,0.02,0.25
259502,5,0.01,0.06,0.166666666667
259589,1,0.06,0.06,1.0
259589,2,0.005,0.06,0.0833333333333
259693,1,0.06,0.06,1.0
259693,2,0.055,0.06,0.916666666667
260089,1,0.05,0.06,0.833333333333
260089,2,0.06,0.06,1.0
260089,3,0.06,0.06,1.0
260089,4,0.02,0.02,1.0
260089,5,0.06,0.06,1.0
260089,6,0.02,0.02,1.0
260089,7,0.06,0.06,1.0
260089,8,0.06,0.06,1.0
260089,9,0.01,0.02,0.5
260089,10,0.02,0.02,1.0
260089,11,0.2,0.2,1.0
260089,12,0.264,0.4,0.66
261847,1,0.0,0.06,0.0
261847,12,0.0,0.4,0.0
263948,1,0.06,0.06,1.0
263948,2,0.06,0.06,1.0
263948,3,0.0566666666667,0.06,0.944444444444
263948,4,0.01,0.02,0.5
263948,5,0.0166666666667,0.06,0.277777777778
264931,1,0.05,0.06,0.833333333333
264931,2,0.055,0.06,0.916666666667
264931,3,0.06,0.06,1.0
264931,4,0.015,0.02,0.75
264931,5,0.06,0.06,1.0
264931,6,0.02,0.02,1.0
264931,7,0.06,0.06,1.0
264931,8,0.056,0.06,0.933333333333
264931,9,0.02,0.02,1.0
264931,10,0.02,0.02,1.0
264931,11,0.186666666667,0.2,0.933333333333
264931,12,0.336,0.4,0.84
265542,1,0.05,0.06,0.833333333333
265542,2,0.06,0.06,1.0
265542,3,0.0462857142857,0.06,0.771428571429
265542,4,0.02,0.02,1.0
265542,5,0.00666666666667,0.06,0.111111111111
265861,1,0.05,0.06,0.833333333333
265861,2,0.06,0.06,1.0
265861,3,0.06,0.06,1.0
265861,4,0.015,0.02,0.75
265861,5,0.0133333333333,0.06,0.222222222222
266098,1,0.06,0.06,1.0
266098,2,0.06,0.06,1.0
266098,3,0.06,0.06,1.0
266098,4,0.02,0.02,1.0
266098,5,0.06,0.06,1.0
266098,6,0.0166666666667,0.02,0.833333333333
266098,7,0.00666666666667,0.06,0.111111111111
266098,9,0.02,0.02,1.0
266098,12,0.336,0.4,0.84
268444,1,0.05,0.06,0.833333333333
268444,2,0.055,0.06,0.916666666667
268444,3,0.00666666666667,0.06,0.111111111111
268607,1,0.05,0.06,0.833333333333
268607,2,0.06,0.06,1.0
268628,1,0.05,0.06,0.833333333333
268628,2,0.06,0.06,1.0
268628,3,0.0133333333333,0.06,0.222222222222
268686,2,0.06,0.06,1.0
268686,3,0.06,0.06,1.0
268686,4,0.0,0.02,0.0
269897,1,0.06,0.06,1.0
269897,2,0.06,0.06,1.0
269897,3,0.06,0.06,1.0
269897,4,0.015,0.02,0.75
269897,5,0.06,0.06,1.0
269897,6,0.02,0.02,1.0
269897,7,0.02,0.06,0.333333333333
269897,8,0.0,0.06,0.0
270053,1,0.06,0.06,1.0
270053,2,0.013,0.06,0.216666666667
270597,1,0.06,0.06,1.0
270597,2,0.02,0.06,0.333333333333
270597,4,0.015,0.02,0.75
270597,5,0.02,0.06,0.333333333333
270597,7,0.01,0.06,0.166666666667
270597,8,0.01,0.06,0.166666666667
271398,1,0.06,0.06,1.0
271398,2,0.02,0.06,0.333333333333
271398,9,0.01,0.02,0.5
272660,1,0.06,0.06,1.0
272660,2,0.06,0.06,1.0
272963,1,0.01,0.06,0.166666666667
272963,2,0.01,0.06,0.166666666667
272963,3,0.0133333333333,0.06,0.222222222222
272963,4,0.015,0.02,0.75
272963,5,0.01,0.06,0.166666666667
272963,6,0.02,0.02,1.0
272963,7,0.00666666666667,0.06,0.111111111111
272963,8,0.005,0.06,0.0833333333333
272963,9,0.01,0.02,0.5
272963,10,0.01,0.02,0.5
272963,11,0.0,0.2,0.0
272963,12,0.184,0.4,0.46
